"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7856","Verify that 3 Tables are present on All OTT in One App - OTT Subscription Plans | Vi Movies & TV @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","29268","Verify that 2 Menus are present on All OTT in One App - OTT Subscription Plans | Vi Movies & TV @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","6440","Verify that 37 Inputs are present on Vi Electricity Bill Payment | Quick & Secure Online Payment @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Electricity Bill Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","12936","Verify that 13 Buttons are present on Vi Official Videos: Tips, Products & Updates @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Official Videos: Tips, Products & Updates - Regression Tests","Regression Test Suite","",""
"","8164","Verify that 6 Headings are present on Vi Blog | Get Latest News & Information on Vi Network @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Blog | Get Latest News & Information on Vi Network - Regression Tests","Regression Test Suite","",""
"","11768","Verify that 1 Menu is present on Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud - Regression Tests","Regression Test Suite","",""
"","3265","Verify that 41 Inputs are present on Vi Official Videos: Tips, Products & Updates @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Official Videos: Tips, Products & Updates - Regression Tests","Regression Test Suite","",""
"","8093","Verify that 106 Inputs are present on Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments - Regression Tests","Regression Test Suite","",""
"","4707","Verify that Plan Selection Page loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Plan Selection Page - Regression Tests","Regression Test Suite","",""
"","6279","Verify that Register for Postpaid EBill Online | Vi loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Register for Postpaid EBill Online | Vi - Regression Tests","Regression Test Suite","",""
"","3629","Verify that 4 Inputs are present on Pay Vi Postpaid Bill Online - Quick & Secure | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Pay Vi Postpaid Bill Online - Quick & Secure | Vi India - Regression Tests","Regression Test Suite","",""
"","7771","Verify that 2 Links are present on SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports - Regression Tests","Regression Test Suite","",""
"","9909","Verify that 13 Headings are present on Get your Vi Sim Online and Enjoy Free Delivery | Choose Your Plan Today @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Get your Vi Sim Online and Enjoy Free Delivery | Choose Your Plan Today - Regression Tests","Regression Test Suite","",""
"","4843","Verify that 1 Heading is present on Pay for Insurance Online with Vi – Fast & Secure Payment @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Pay for Insurance Online with Vi – Fast & Secure Payment - Regression Tests","Regression Test Suite","",""
"","3683","Verify that Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G - Regression Tests","Regression Test Suite","",""
"","11319","Verify that Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud - Regression Tests","Regression Test Suite","",""
"","9050","Verify that 2 Menus are present on VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi - Regression Tests","Regression Test Suite","",""
"","19070","Verify that 1 Menu is present on Vi FASTag Recharge Online | Instant Recharge @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi FASTag Recharge Online | Instant Recharge - Regression Tests","Regression Test Suite","",""
"","8146","Verify that 58 Inputs are present on Privacy Policy | Vi @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Privacy Policy | Vi - Regression Tests","Regression Test Suite","",""
"","13812","Verify that 1 Table is present on Enjoy Netflix Subscription Plans with Vi at No Extra Cost @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Enjoy Netflix Subscription Plans with Vi at No Extra Cost - Regression Tests","Regression Test Suite","",""
"","7157","Verify that 29 Headings are present on Vi Max Family Plans | Best Postpaid Plan for Family | Postpaid Family Plans @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Max Family Plans | Best Postpaid Plan for Family | Postpaid Family Plans - Regression Tests","Regression Test Suite","",""
"","9131","Verify that 99 Links are present on Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G - Regression Tests","Regression Test Suite","",""
"","6037","Verify that Vi Official Videos: Tips, Products & Updates loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Official Videos: Tips, Products & Updates - Regression Tests","Regression Test Suite","",""
"","9143","Verify that 163 Links are present on Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments - Regression Tests","Regression Test Suite","",""
"","2924","Verify that 106 Inputs are present on Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Auto Bill Payment - Setup & Manage Automatic Payments - Regression Tests","Regression Test Suite","",""
"","9521","Verify that 172 Links are present on Vi Utility Bill Payments | Water, Gas, Electricity & More @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Utility Bill Payments | Water, Gas, Electricity & More - Regression Tests","Regression Test Suite","",""
"","10375","Verify that 86 Buttons are present on Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud - Regression Tests","Regression Test Suite","",""
"","7691","Verify that 3 Menus are present on Investors Support Information Of Vi (Vodafone Idea Limited) @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Investors Support Information Of Vi (Vodafone Idea Limited) - Regression Tests","Regression Test Suite","",""
"","8710","Verify that 158 Links are present on Vi Loan EMI Payment | Quick & Secure Online Payment @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Loan EMI Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","9051","Verify that 21 Headings are present on Get Vi New Postpaid SIM Card Online – Buy Mobile SIM Card In india @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Get Vi New Postpaid SIM Card Online – Buy Mobile SIM Card In india - Regression Tests","Regression Test Suite","",""
"","11235","Verify that 177 Links are present on All OTT in One App - OTT Subscription Plans | Vi Movies & TV @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","5490","Verify that 1 Form is present on Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India - Regression Tests","Regression Test Suite","",""
"","4253","Verify that 1 Heading is present on Pay for Insurance Online with Vi – Fast & Secure Payment @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Pay for Insurance Online with Vi – Fast & Secure Payment - Regression Tests","Regression Test Suite","",""
"","4531","Verify that Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates - Regression Tests","Regression Test Suite","",""
"","6348","Verify that 20 Headings are present on Vi Postpaid Plans with Unlimited Calls & Data | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Plans with Unlimited Calls & Data | Vi India - Regression Tests","Regression Test Suite","",""
"","10672","Verify that 28 Buttons are present on Buy a New Vi 4g SIM Card Online and Get a Free Delivery @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy a New Vi 4g SIM Card Online and Get a Free Delivery - Regression Tests","Regression Test Suite","",""
"","5495","Verify that 2 Forms are present on Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi International Roaming Packs (2026) - Stay Connected Abroad | Vi India - Regression Tests","Regression Test Suite","",""
"","6181","Verify that 2 Forms are present on Vi Postpaid Plans with Unlimited Calls & Data | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Plans with Unlimited Calls & Data | Vi India - Regression Tests","Regression Test Suite","",""
"","7359","Verify that Vi Utility Bill Payments | Water, Gas, Electricity & More loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Utility Bill Payments | Water, Gas, Electricity & More - Regression Tests","Regression Test Suite","",""
"","7459","Verify that 17 Headings are present on Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India - Regression Tests","Regression Test Suite","",""
"","7012","Verify that 22 Headings are present on VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi - Regression Tests","Regression Test Suite","",""
"","5764","Verify that 4 Inputs are present on Vi Product & Services FAQs, Frequently Asked Questions @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Product & Services FAQs, Frequently Asked Questions - Regression Tests","Regression Test Suite","",""
"","5555","Verify that 2 Forms are present on Vi Loan EMI Payment | Quick & Secure Online Payment @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Loan EMI Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","7010","Verify that 94 Links are present on Vi (Vodafone Idea) Careers | Explore Career Opportunities at Vodafone Idea (Vi) @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Careers | Explore Career Opportunities at Vodafone Idea (Vi) - Regression Tests","Regression Test Suite","",""
"","10212","Verify that 158 Links are present on Vi FASTag Recharge Online | Instant Recharge @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi FASTag Recharge Online | Instant Recharge - Regression Tests","Regression Test Suite","",""
